Location,URL
Burnham-on-Sea,"<a href=""https://t.co/MdKBXmpepf"">https://t.co/MdKBXmpepf</a>"
Frome,"<a href=""https://t.co/RgUWc5Hj5c"">https://t.co/RgUWc5Hj5c</a>"
Ilminster,"<a href=""https://t.co/841m7cSM2M"">https://t.co/841m7cSM2M</a>"
Portishead,"<a href=""https://t.co/VuaniXgdLp"">https://t.co/VuaniXgdLp</a>"
Somerset,"<a href=""https://t.co/Ou3YxjfzHQ"">https://t.co/Ou3YxjfzHQ</a>"
Wells,"<a href=""https://t.co/tU52dC4SvM"">https://t.co/tU52dC4SvM</a>"
Wells,"<a href=""https://t.co/arVvP2vHno"">https://t.co/arVvP2vHno</a>"
Weston-Super-Mare,"<a href=""https://t.co/dFFcZoZtfG"">https://t.co/dFFcZoZtfG</a>"
Yeovil,"<a href=""https://t.co/SxZtZBGSzB"">https://t.co/SxZtZBGSzB</a>"
